Domicile,2017/18,2018/19,2019/20,2020/21,2021/22,First year marker,Level of study,Mode of study,Country of HE provider
Wales,30910.0,31145.0,31180.0,33075.0,34120.0,All,All,All,England
Wales,125.0,145.0,140.0,145.0,165.0,All,All,All,Northern Ireland
Wales,850.0,875.0,870.0,1000.0,1105.0,All,All,All,Scotland
Wales,67310.0,69690.0,71395.0,76160.0,74975.0,All,All,All,Wales
Wales,68260.0,69450.0,70175.0,73290.0,71725.0,All,All,Full-time,All
Wales,26340.0,26365.0,26435.0,27665.0,28025.0,All,All,Full-time,England
Wales,55.0,60.0,60.0,75.0,80.0,All,All,Full-time,Northern Ireland
Wales,585.0,605.0,620.0,710.0,740.0,All,All,Full-time,Scotland
Wales,41280.0,42420.0,43065.0,44840.0,42875.0,All,All,Full-time,Wales
Wales,30935.0,32405.0,33415.0,37085.0,38635.0,All,All,Part-time,All
Wales,4570.0,4780.0,4750.0,5410.0,6095.0,All,All,Part-time,England
Wales,75.0,85.0,80.0,75.0,80.0,All,All,Part-time,Northern Ireland
Wales,260.0,270.0,250.0,285.0,360.0,All,All,Part-time,Scotland
Wales,26030.0,27270.0,28330.0,31320.0,32095.0,All,All,Part-time,Wales
Wales,44660.0,46325.0,46475.0,49435.0,47575.0,First year,All,All,All
Wales,12060.0,12095.0,12295.0,13705.0,14320.0,First year,All,All,England
Wales,65.0,65.0,75.0,65.0,75.0,First year,All,All,Northern Ireland
Wales,330.0,325.0,330.0,440.0,460.0,First year,All,All,Scotland
Wales,32205.0,33835.0,33775.0,35225.0,32720.0,First year,All,All,Wales
Wales,27395.0,27850.0,28535.0,30525.0,29140.0,First year,All,Full-time,All
Wales,9770.0,9735.0,10050.0,11025.0,11285.0,First year,All,Full-time,England
Wales,25.0,20.0,20.0,30.0,35.0,First year,All,Full-time,Northern Ireland
Wales,210.0,210.0,210.0,295.0,280.0,First year,All,Full-time,Scotland
Wales,17395.0,17885.0,18250.0,19175.0,17540.0,First year,All,Full-time,Wales
Wales,17265.0,18475.0,17945.0,18905.0,18435.0,First year,All,Part-time,All
Wales,2285.0,2360.0,2250.0,2680.0,3040.0,First year,All,Part-time,England
Wales,45.0,45.0,55.0,35.0,40.0,First year,All,Part-time,Northern Ireland
Wales,125.0,120.0,120.0,145.0,180.0,First year,All,Part-time,Scotland
Wales,14810.0,15955.0,15520.0,16050.0,15175.0,First year,All,Part-time,Wales
Wales,54535.0,55535.0,57110.0,60945.0,62785.0,Other years,All,All,All
Wales,18850.0,19050.0,18885.0,19370.0,19795.0,Other years,All,All,England
Wales,60.0,80.0,65.0,80.0,90.0,Other years,All,All,Northern Ireland
Wales,515.0,550.0,535.0,560.0,645.0,Other years,All,All,Scotland
Wales,35105.0,35855.0,37625.0,40935.0,42255.0,Other years,All,All,Wales
Wales,40865.0,41605.0,41640.0,42765.0,42585.0,Other years,All,Full-time,All
Wales,16565.0,16630.0,16385.0,16640.0,16740.0,Other years,All,Full-time,England
Wales,30.0,40.0,40.0,40.0,50.0,Other years,All,Full-time,Northern Ireland
Wales,380.0,400.0,405.0,420.0,460.0,Other years,All,Full-time,Scotland
Wales,23890.0,24535.0,24810.0,25665.0,25335.0,Other years,All,Full-time,Wales
Wales,13670.0,13930.0,15470.0,18180.0,20205.0,Other years,All,Part-time,All
Wales,2285.0,2420.0,2500.0,2730.0,3060.0,Other years,All,Part-time,England
Wales,30.0,40.0,30.0,40.0,45.0,Other years,All,Part-time,Northern Ireland
Wales,140.0,150.0,130.0,140.0,180.0,Other years,All,Part-time,Scotland
Wales,11215.0,11320.0,12810.0,15270.0,16920.0,Other years,All,Part-time,Wales
Wales,275.0,280.0,265.0,290.0,305.0,First year,Postgraduate (research),Full-time,England
Wales,5.0,5.0,5.0,0.0,5.0,First year,Postgraduate (research),Full-time,Northern Ireland
Wales,30.0,15.0,20.0,35.0,30.0,First year,Postgraduate (research),Full-time,Scotland
Wales,415.0,450.0,400.0,365.0,350.0,First year,Postgraduate (research),Full-time,Wales
Wales,75.0,85.0,60.0,85.0,80.0,First year,Postgraduate (research),Part-time,England
Wales,5.0,0.0,5.0,5.0,0.0,First year,Postgraduate (research),Part-time,Scotland
Wales,165.0,180.0,160.0,150.0,195.0,First year,Postgraduate (research),Part-time,Wales
Wales,465.0,495.0,515.0,525.0,525.0,Other years,Postgraduate (research),Full-time,England
Wales,5.0,5.0,5.0,10.0,5.0,Other years,Postgraduate (research),Full-time,Northern Ireland
Wales,50.0,50.0,45.0,35.0,50.0,Other years,Postgraduate (research),Full-time,Scotland
Wales,670.0,715.0,785.0,725.0,670.0,Other years,Postgraduate (research),Full-time,Wales
Wales,205.0,220.0,225.0,230.0,265.0,Other years,Postgraduate (research),Part-time,England
Wales,0.0,0.0,0.0,0.0,0.0,Other years,Postgraduate (research),Part-time,Northern Ireland
Wales,5.0,10.0,5.0,5.0,10.0,Other years,Postgraduate (research),Part-time,Scotland
Wales,495.0,495.0,520.0,570.0,575.0,Other years,Postgraduate (research),Part-time,Wales
Wales,735.0,775.0,780.0,815.0,835.0,All,Postgraduate (research),Full-time,England
Wales,10.0,10.0,10.0,10.0,15.0,All,Postgraduate (research),Full-time,Northern Ireland
Wales,80.0,70.0,65.0,70.0,75.0,All,Postgraduate (research),Full-time,Scotland
Wales,1085.0,1165.0,1190.0,1090.0,1020.0,All,Postgraduate (research),Full-time,Wales
Wales,280.0,300.0,285.0,320.0,345.0,All,Postgraduate (research),Part-time,England
Wales,0.0,0.0,0.0,0.0,0.0,All,Postgraduate (research),Part-time,Northern Ireland
Wales,10.0,10.0,10.0,10.0,15.0,All,Postgraduate (research),Part-time,Scotland
Wales,660.0,675.0,685.0,720.0,770.0,All,Postgraduate (research),Part-time,Wales
Wales,1020.0,1080.0,1070.0,1130.0,1180.0,All,Postgraduate (research),All,England
Wales,10.0,10.0,10.0,10.0,15.0,All,Postgraduate (research),All,Northern Ireland
Wales,90.0,80.0,75.0,80.0,90.0,All,Postgraduate (research),All,Scotland
Wales,1745.0,1840.0,1870.0,1810.0,1790.0,All,Postgraduate (research),All,Wales
Wales,345.0,365.0,325.0,375.0,390.0,First year,Postgraduate (research),All,England
Wales,5.0,5.0,5.0,0.0,5.0,First year,Postgraduate (research),All,Northern Ireland
Wales,35.0,15.0,25.0,40.0,30.0,First year,Postgraduate (research),All,Scotland
Wales,580.0,630.0,565.0,515.0,545.0,First year,Postgraduate (research),All,Wales
Wales,670.0,715.0,740.0,755.0,790.0,Other years,Postgraduate (research),All,England
Wales,5.0,5.0,5.0,10.0,5.0,Other years,Postgraduate (research),All,Northern Ireland
Wales,55.0,60.0,50.0,40.0,60.0,Other years,Postgraduate (research),All,Scotland
Wales,1165.0,1210.0,1310.0,1300.0,1245.0,Other years,Postgraduate (research),All,Wales
Wales,2860.0,3005.0,3025.0,3035.0,3075.0,All,Postgraduate (research),All,All
Wales,1910.0,2015.0,2045.0,1985.0,1945.0,All,Postgraduate (research),Full-time,All
Wales,950.0,990.0,980.0,1050.0,1130.0,All,Postgraduate (research),Part-time,All
Wales,965.0,1015.0,920.0,930.0,970.0,First year,Postgraduate (research),All,All
Wales,725.0,750.0,695.0,690.0,695.0,First year,Postgraduate (research),Full-time,All
Wales,240.0,265.0,225.0,240.0,275.0,First year,Postgraduate (research),Part-time,All
Wales,1895.0,1990.0,2105.0,2105.0,2100.0,Other years,Postgraduate (research),All,All
Wales,1190.0,1265.0,1350.0,1295.0,1250.0,Other years,Postgraduate (research),Full-time,All
Wales,710.0,725.0,755.0,810.0,850.0,Other years,Postgraduate (research),Part-time,All
Wales,1615.0,1710.0,1970.0,2610.0,2230.0,First year,Postgraduate (taught),Full-time,England
Wales,5.0,5.0,5.0,10.0,5.0,First year,Postgraduate (taught),Full-time,Northern Ireland
Wales,55.0,50.0,70.0,110.0,90.0,First year,Postgraduate (taught),Full-time,Scotland
Wales,2895.0,3215.0,3315.0,4210.0,3510.0,First year,Postgraduate (taught),Full-time,Wales
Wales,1360.0,1470.0,1455.0,1860.0,1955.0,First year,Postgraduate (taught),Part-time,England
Wales,30.0,30.0,35.0,15.0,15.0,First year,Postgraduate (taught),Part-time,Northern Ireland
Wales,80.0,85.0,85.0,110.0,125.0,First year,Postgraduate (taught),Part-time,Scotland
Wales,3140.0,3515.0,3245.0,3850.0,4180.0,First year,Postgraduate (taught),Part-time,Wales
Wales,210.0,245.0,290.0,380.0,535.0,Other years,Postgraduate (taught),Full-time,England
Wales,0.0,0.0,5.0,0.0,0.0,Other years,Postgraduate (taught),Full-time,Northern Ireland
Wales,10.0,15.0,10.0,20.0,40.0,Other years,Postgraduate (taught),Full-time,Scotland
Wales,525.0,850.0,1075.0,1290.0,1530.0,Other years,Postgraduate (taught),Full-time,Wales
Wales,1210.0,1320.0,1365.0,1565.0,1770.0,Other years,Postgraduate (taught),Part-time,England
Wales,15.0,25.0,15.0,25.0,20.0,Other years,Postgraduate (taught),Part-time,Northern Ireland
Wales,115.0,110.0,100.0,110.0,150.0,Other years,Postgraduate (taught),Part-time,Scotland
Wales,2830.0,2875.0,3150.0,3650.0,3855.0,Other years,Postgraduate (taught),Part-time,Wales
Wales,1825.0,1955.0,2255.0,2990.0,2770.0,All,Postgraduate (taught),Full-time,England
Wales,5.0,5.0,10.0,10.0,10.0,All,Postgraduate (taught),Full-time,Northern Ireland
Wales,65.0,65.0,80.0,130.0,130.0,All,Postgraduate (taught),Full-time,Scotland
Wales,3420.0,4065.0,4390.0,5495.0,5040.0,All,Postgraduate (taught),Full-time,Wales
Wales,2570.0,2790.0,2820.0,3430.0,3725.0,All,Postgraduate (taught),Part-time,England
Wales,45.0,50.0,50.0,40.0,35.0,All,Postgraduate (taught),Part-time,Northern Ireland
Wales,195.0,195.0,185.0,220.0,275.0,All,Postgraduate (taught),Part-time,Scotland
Wales,5970.0,6395.0,6395.0,7500.0,8030.0,All,Postgraduate (taught),Part-time,Wales
Wales,4390.0,4740.0,5075.0,6420.0,6495.0,All,Postgraduate (taught),All,England
Wales,55.0,60.0,60.0,55.0,45.0,All,Postgraduate (taught),All,Northern Ireland
Wales,255.0,260.0,265.0,355.0,410.0,All,Postgraduate (taught),All,Scotland
Wales,9390.0,10460.0,10785.0,12995.0,13075.0,All,Postgraduate (taught),All,Wales
Wales,2975.0,3175.0,3425.0,4470.0,4185.0,First year,Postgraduate (taught),All,England
Wales,40.0,35.0,40.0,25.0,25.0,First year,Postgraduate (taught),All,Northern Ireland
Wales,130.0,135.0,155.0,220.0,215.0,First year,Postgraduate (taught),All,Scotland
Wales,6035.0,6735.0,6560.0,8060.0,7690.0,First year,Postgraduate (taught),All,Wales
Wales,1415.0,1565.0,1655.0,1945.0,2305.0,Other years,Postgraduate (taught),All,England
Wales,15.0,25.0,20.0,30.0,20.0,Other years,Postgraduate (taught),All,Northern Ireland
Wales,125.0,125.0,110.0,135.0,195.0,Other years,Postgraduate (taught),All,Scotland
Wales,3355.0,3725.0,4225.0,4935.0,5385.0,Other years,Postgraduate (taught),All,Wales
Wales,14095.0,15520.0,16185.0,19820.0,20020.0,All,Postgraduate (taught),All,All
Wales,5315.0,6090.0,6730.0,8630.0,7950.0,All,Postgraduate (taught),Full-time,All
Wales,8780.0,9430.0,9450.0,11190.0,12070.0,All,Postgraduate (taught),Part-time,All
Wales,9185.0,10080.0,10175.0,12775.0,12115.0,First year,Postgraduate (taught),All,All
Wales,4570.0,4985.0,5355.0,6940.0,5840.0,First year,Postgraduate (taught),Full-time,All
Wales,4610.0,5095.0,4820.0,5835.0,6275.0,First year,Postgraduate (taught),Part-time,All
Wales,4910.0,5440.0,6010.0,7045.0,7905.0,Other years,Postgraduate (taught),All,All
Wales,740.0,1110.0,1375.0,1690.0,2110.0,Other years,Postgraduate (taught),Full-time,All
Wales,4170.0,4335.0,4635.0,5355.0,5795.0,Other years,Postgraduate (taught),Part-time,All
Wales,16955.0,18525.0,19210.0,22855.0,23090.0,All,All postgraduate,All,All
Wales,5410.0,5820.0,6145.0,7550.0,7670.0,All,All postgraduate,All,England
Wales,65.0,70.0,70.0,60.0,60.0,All,All postgraduate,All,Northern Ireland
Wales,345.0,340.0,340.0,435.0,500.0,All,All postgraduate,All,Scotland
Wales,11135.0,12300.0,12655.0,14805.0,14865.0,All,All postgraduate,All,Wales
Wales,7225.0,8110.0,8775.0,10615.0,9895.0,All,All postgraduate,Full-time,All
Wales,2560.0,2730.0,3040.0,3805.0,3600.0,All,All postgraduate,Full-time,England
Wales,15.0,15.0,15.0,20.0,20.0,All,All postgraduate,Full-time,Northern Ireland
Wales,145.0,135.0,145.0,205.0,210.0,All,All postgraduate,Full-time,Scotland
Wales,4505.0,5230.0,5580.0,6585.0,6060.0,All,All postgraduate,Full-time,Wales
Wales,9730.0,10420.0,10430.0,12240.0,13200.0,All,All postgraduate,Part-time,All
Wales,2850.0,3090.0,3105.0,3745.0,4070.0,All,All postgraduate,Part-time,England
Wales,45.0,55.0,55.0,40.0,35.0,All,All postgraduate,Part-time,Northern Ireland
Wales,200.0,205.0,195.0,235.0,290.0,All,All postgraduate,Part-time,Scotland
Wales,6630.0,7070.0,7075.0,8220.0,8800.0,All,All postgraduate,Part-time,Wales
Wales,10150.0,11095.0,11095.0,13705.0,13085.0,First year,All postgraduate,All,All
Wales,3325.0,3540.0,3750.0,4850.0,4575.0,First year,All postgraduate,All,England
Wales,40.0,40.0,45.0,25.0,30.0,First year,All postgraduate,All,Northern Ireland
Wales,165.0,150.0,180.0,260.0,245.0,First year,All postgraduate,All,Scotland
Wales,6615.0,7365.0,7120.0,8570.0,8235.0,First year,All postgraduate,All,Wales
Wales,5295.0,5735.0,6050.0,7630.0,6535.0,First year,All postgraduate,Full-time,All
Wales,1890.0,1990.0,2235.0,2900.0,2540.0,First year,All postgraduate,Full-time,England
Wales,10.0,10.0,10.0,10.0,15.0,First year,All postgraduate,Full-time,Northern Ireland
Wales,85.0,70.0,90.0,145.0,120.0,First year,All postgraduate,Full-time,Scotland
Wales,3310.0,3665.0,3715.0,4570.0,3865.0,First year,All postgraduate,Full-time,Wales
Wales,4855.0,5360.0,5045.0,6080.0,6555.0,First year,All postgraduate,Part-time,All
Wales,1435.0,1550.0,1515.0,1950.0,2040.0,First year,All postgraduate,Part-time,England
Wales,30.0,30.0,35.0,15.0,15.0,First year,All postgraduate,Part-time,Northern Ireland
Wales,80.0,85.0,90.0,115.0,125.0,First year,All postgraduate,Part-time,Scotland
Wales,3305.0,3695.0,3405.0,4000.0,4370.0,First year,All postgraduate,Part-time,Wales
Wales,6805.0,7435.0,8115.0,9150.0,10005.0,Other years,All postgraduate,All,All
Wales,2085.0,2280.0,2395.0,2700.0,3095.0,Other years,All postgraduate,All,England
Wales,20.0,30.0,25.0,35.0,30.0,Other years,All postgraduate,All,Northern Ireland
Wales,180.0,190.0,160.0,175.0,250.0,Other years,All postgraduate,All,Scotland
Wales,4520.0,4935.0,5535.0,6235.0,6630.0,Other years,All postgraduate,All,Wales
Wales,1930.0,2375.0,2725.0,2985.0,3360.0,Other years,All postgraduate,Full-time,All
Wales,670.0,740.0,805.0,905.0,1065.0,Other years,All postgraduate,Full-time,England
Wales,5.0,5.0,10.0,10.0,10.0,Other years,All postgraduate,Full-time,Northern Ireland
Wales,60.0,65.0,55.0,55.0,90.0,Other years,All postgraduate,Full-time,Scotland
Wales,1195.0,1560.0,1860.0,2015.0,2200.0,Other years,All postgraduate,Full-time,Wales
Wales,4875.0,5060.0,5390.0,6160.0,6645.0,Other years,All postgraduate,Part-time,All
Wales,1415.0,1540.0,1595.0,1800.0,2030.0,Other years,All postgraduate,Part-time,England
Wales,15.0,25.0,20.0,25.0,20.0,Other years,All postgraduate,Part-time,Northern Ireland
Wales,120.0,120.0,105.0,120.0,165.0,Other years,All postgraduate,Part-time,Scotland
Wales,3325.0,3375.0,3670.0,4220.0,4430.0,Other years,All postgraduate,Part-time,Wales
Wales,7620.0,7530.0,7595.0,7850.0,8540.0,First year,First degree,Full-time,England
Wales,15.0,10.0,15.0,25.0,20.0,First year,First degree,Full-time,Northern Ireland
Wales,120.0,140.0,115.0,150.0,160.0,First year,First degree,Full-time,Scotland
Wales,11390.0,11515.0,11790.0,12115.0,11745.0,First year,First degree,Full-time,Wales
Wales,265.0,310.0,290.0,295.0,350.0,First year,First degree,Part-time,England
Wales,5.0,5.0,10.0,5.0,10.0,First year,First degree,Part-time,Northern Ireland
Wales,15.0,10.0,10.0,5.0,5.0,First year,First degree,Part-time,Scotland
Wales,2435.0,3530.0,4220.0,5020.0,4125.0,First year,First degree,Part-time,Wales
Wales,15690.0,15690.0,15425.0,15575.0,15540.0,Other years,First degree,Full-time,England
Wales,25.0,35.0,30.0,30.0,40.0,Other years,First degree,Full-time,Northern Ireland
Wales,320.0,330.0,355.0,355.0,370.0,Other years,First degree,Full-time,Scotland
Wales,21280.0,21530.0,21405.0,22075.0,21845.0,Other years,First degree,Full-time,Wales
Wales,650.0,670.0,700.0,715.0,835.0,Other years,First degree,Part-time,England
Wales,15.0,15.0,5.0,10.0,15.0,Other years,First degree,Part-time,Northern Ireland
Wales,5.0,10.0,10.0,15.0,10.0,Other years,First degree,Part-time,Scotland
Wales,4970.0,5315.0,6405.0,8160.0,9715.0,Other years,First degree,Part-time,Wales
Wales,23310.0,23220.0,23020.0,23425.0,24080.0,All,First degree,Full-time,England
Wales,35.0,45.0,40.0,55.0,60.0,All,First degree,Full-time,Northern Ireland
Wales,440.0,470.0,470.0,505.0,530.0,All,First degree,Full-time,Scotland
Wales,32665.0,33045.0,33195.0,34190.0,33590.0,All,First degree,Full-time,Wales
Wales,915.0,980.0,990.0,1015.0,1185.0,All,First degree,Part-time,England
Wales,20.0,15.0,15.0,15.0,25.0,All,First degree,Part-time,Northern Ireland
Wales,20.0,20.0,20.0,25.0,15.0,All,First degree,Part-time,Scotland
Wales,7400.0,8850.0,10625.0,13180.0,13840.0,All,First degree,Part-time,Wales
Wales,24225.0,24200.0,24010.0,24435.0,25265.0,All,First degree,All,England
Wales,55.0,60.0,55.0,70.0,85.0,All,First degree,All,Northern Ireland
Wales,460.0,490.0,490.0,530.0,545.0,All,First degree,All,Scotland
Wales,40070.0,41895.0,43820.0,47370.0,47430.0,All,First degree,All,Wales
Wales,7885.0,7840.0,7885.0,8145.0,8890.0,First year,First degree,All,England
Wales,20.0,10.0,20.0,30.0,30.0,First year,First degree,All,Northern Ireland
Wales,135.0,150.0,125.0,155.0,165.0,First year,First degree,All,Scotland
Wales,13820.0,15045.0,16010.0,17135.0,15870.0,First year,First degree,All,Wales
Wales,16340.0,16360.0,16125.0,16290.0,16375.0,Other years,First degree,All,England
Wales,40.0,50.0,35.0,40.0,55.0,Other years,First degree,All,Northern Ireland
Wales,325.0,340.0,360.0,375.0,380.0,Other years,First degree,All,Scotland
Wales,26245.0,26845.0,27805.0,30235.0,31560.0,Other years,First degree,All,Wales
Wales,64810.0,66640.0,68375.0,72405.0,73325.0,All,First degree,All,All
Wales,56455.0,56775.0,56730.0,58175.0,58260.0,All,First degree,Full-time,All
